date,office_name,office_code,fuel_type,registrations
2023-09-01,Hamirpur(Up),UP91,Electric(Bov),88
2024-04-01,Hamirpur(Up),UP91,Electric(Bov),89
2024-04-01,Hamirpur(Up),UP91,Pure Ev,1
2024-02-01,Hamirpur(Up),UP91,Electric(Bov),118
2024-01-01,Hamirpur(Up),UP91,Electric(Bov),100
2024-03-01,Hamirpur(Up),UP91,Electric(Bov),98
2024-05-01,Hamirpur(Up),UP91,Electric(Bov),105
2024-05-01,Hamirpur(Up),UP91,Pure Ev,4
2020-04-01,Hapur,UP37,Electric(Bov),2
2020-08-01,Hapur,UP37,Electric(Bov),7
2020-12-01,Hapur,UP37,Electric(Bov),7
2020-02-01,Hapur,UP37,Electric(Bov),27
2020-01-01,Hapur,UP37,Electric(Bov),14
2020-07-01,Hapur,UP37,Electric(Bov),3
2020-06-01,Hapur,UP37,Electric(Bov),2
2020-03-01,Hapur,UP37,Electric(Bov),10
2020-11-01,Hapur,UP37,Electric(Bov),5
2020-10-01,Hapur,UP37,Electric(Bov),10
2020-09-01,Hapur,UP37,Electric(Bov),19
2021-04-01,Hapur,UP37,Electric(Bov),17
2021-08-01,Hapur,UP37,Electric(Bov),22
2021-12-01,Hapur,UP37,Electric(Bov),32
2021-02-01,Hapur,UP37,Electric(Bov),15
2021-01-01,Hapur,UP37,Electric(Bov),16
2021-07-01,Hapur,UP37,Electric(Bov),18
2021-06-01,Hapur,UP37,Electric(Bov),4
2021-03-01,Hapur,UP37,Electric(Bov),27
2021-05-01,Hapur,UP37,Electric(Bov),3
2021-11-01,Hapur,UP37,Electric(Bov),48
2021-10-01,Hapur,UP37,Electric(Bov),16
2021-09-01,Hapur,UP37,Electric(Bov),19
2022-04-01,Hapur,UP37,Electric(Bov),73
2022-08-01,Hapur,UP37,Electric(Bov),90
2022-12-01,Hapur,UP37,Electric(Bov),79
2022-02-01,Hapur,UP37,Electric(Bov),36
2022-01-01,Hapur,UP37,Electric(Bov),50
2022-07-01,Hapur,UP37,Electric(Bov),86
2022-06-01,Hapur,UP37,Electric(Bov),69
2022-03-01,Hapur,UP37,Electric(Bov),62
2022-05-01,Hapur,UP37,Electric(Bov),69
2022-11-01,Hapur,UP37,Electric(Bov),97
2022-10-01,Hapur,UP37,Electric(Bov),87
2022-09-01,Hapur,UP37,Electric(Bov),102
2023-04-01,Hapur,UP37,Electric(Bov),57
2023-08-01,Hapur,UP37,Electric(Bov),144
2023-12-01,Hapur,UP37,Electric(Bov),238
2023-02-01,Hapur,UP37,Electric(Bov),69
2023-01-01,Hapur,UP37,Electric(Bov),104
2023-07-01,Hapur,UP37,Electric(Bov),120
2023-06-01,Hapur,UP37,Electric(Bov),117
2023-03-01,Hapur,UP37,Electric(Bov),101
2023-05-01,Hapur,UP37,Electric(Bov),120
2023-11-01,Hapur,UP37,Electric(Bov),245
2023-10-01,Hapur,UP37,Electric(Bov),190
2023-09-01,Hapur,UP37,Electric(Bov),133
2024-04-01,Hapur,UP37,Electric(Bov),195
2024-04-01,Hapur,UP37,Pure Ev,2
2024-04-01,Hapur,UP37,Strong Hybrid Ev,1
2024-02-01,Hapur,UP37,Electric(Bov),179
2024-01-01,Hapur,UP37,Electric(Bov),223
2024-03-01,Hapur,UP37,Electric(Bov),219
2024-05-01,Hapur,UP37,Electric(Bov),244
2024-05-01,Hapur,UP37,Pure Ev,14
2024-05-01,Hapur,UP37,Strong Hybrid Ev,1
2020-04-01,Hardoi,UP30,Electric(Bov),19
2020-08-01,Hardoi,UP30,Electric(Bov),78
2020-12-01,Hardoi,UP30,Electric(Bov),177
2020-02-01,Hardoi,UP30,Electric(Bov),160
2020-01-01,Hardoi,UP30,Electric(Bov),193
2020-07-01,Hardoi,UP30,Electric(Bov),51
2020-06-01,Hardoi,UP30,Electric(Bov),90
2020-03-01,Hardoi,UP30,Electric(Bov),101
2020-05-01,Hardoi,UP30,Electric(Bov),2
2020-11-01,Hardoi,UP30,Electric(Bov),43
2020-10-01,Hardoi,UP30,Electric(Bov),36
2020-09-01,Hardoi,UP30,Electric(Bov),65
2021-04-01,Hardoi,UP30,Electric(Bov),70
2021-08-01,Hardoi,UP30,Electric(Bov),231
2021-12-01,Hardoi,UP30,Electric(Bov),279
2021-02-01,Hardoi,UP30,Electric(Bov),161
2021-01-01,Hardoi,UP30,Electric(Bov),233
2021-07-01,Hardoi,UP30,Electric(Bov),274
2021-06-01,Hardoi,UP30,Electric(Bov),155
2021-03-01,Hardoi,UP30,Electric(Bov),198
2021-05-01,Hardoi,UP30,Electric(Bov),4
2021-11-01,Hardoi,UP30,Electric(Bov),283
2021-10-01,Hardoi,UP30,Electric(Bov),196
2021-09-01,Hardoi,UP30,Electric(Bov),236
2022-04-01,Hardoi,UP30,Electric(Bov),368
2022-08-01,Hardoi,UP30,Electric(Bov),317
2022-12-01,Hardoi,UP30,Electric(Bov),220
2022-02-01,Hardoi,UP30,Electric(Bov),275
2022-01-01,Hardoi,UP30,Electric(Bov),280
2022-07-01,Hardoi,UP30,Electric(Bov),338
2022-06-01,Hardoi,UP30,Electric(Bov),305
2022-03-01,Hardoi,UP30,Electric(Bov),404
2022-05-01,Hardoi,UP30,Electric(Bov),331
2022-11-01,Hardoi,UP30,Electric(Bov),361
2022-10-01,Hardoi,UP30,Electric(Bov),242
2022-09-01,Hardoi,UP30,Electric(Bov),341
2023-04-01,Hardoi,UP30,Electric(Bov),305
2023-08-01,Hardoi,UP30,Electric(Bov),384
2023-12-01,Hardoi,UP30,Electric(Bov),553
2023-02-01,Hardoi,UP30,Electric(Bov),464
2023-01-01,Hardoi,UP30,Electric(Bov),216
2023-07-01,Hardoi,UP30,Electric(Bov),386
2023-06-01,Hardoi,UP30,Electric(Bov),321
2023-03-01,Hardoi,UP30,Electric(Bov),398
2023-05-01,Hardoi,UP30,Electric(Bov),362
2023-11-01,Hardoi,UP30,Electric(Bov),377
2023-10-01,Hardoi,UP30,Electric(Bov),383
2023-09-01,Hardoi,UP30,Electric(Bov),513
2024-04-01,Hardoi,UP30,Electric(Bov),364
2024-04-01,Hardoi,UP30,Pure Ev,1
2024-02-01,Hardoi,UP30,Electric(Bov),358
2024-01-01,Hardoi,UP30,Electric(Bov),434
2024-03-01,Hardoi,UP30,Electric(Bov),422
2024-05-01,Hardoi,UP30,Electric(Bov),419
2024-05-01,Hardoi,UP30,Pure Ev,20
2020-12-01,Hathras,UP86,Electric(Bov),1
2020-02-01,Hathras,UP86,Electric(Bov),2
2020-01-01,Hathras,UP86,Electric(Bov),13
2020-07-01,Hathras,UP86,Electric(Bov),3
2020-06-01,Hathras,UP86,Electric(Bov),2
2020-03-01,Hathras,UP86,Electric(Bov),8
2020-11-01,Hathras,UP86,Electric(Bov),1
2020-10-01,Hathras,UP86,Electric(Bov),2
2020-09-01,Hathras,UP86,Electric(Bov),4
2021-08-01,Hathras,UP86,Electric(Bov),1
2021-12-01,Hathras,UP86,Electric(Bov),11
2021-02-01,Hathras,UP86,Electric(Bov),5
2021-01-01,Hathras,UP86,Electric(Bov),3
2021-07-01,Hathras,UP86,Electric(Bov),5
2021-06-01,Hathras,UP86,Electric(Bov),1
2021-03-01,Hathras,UP86,Electric(Bov),3
2021-11-01,Hathras,UP86,Electric(Bov),9
2021-10-01,Hathras,UP86,Electric(Bov),1
2021-09-01,Hathras,UP86,Electric(Bov),2
2022-04-01,Hathras,UP86,Electric(Bov),15
2022-08-01,Hathras,UP86,Electric(Bov),14
2022-12-01,Hathras,UP86,Electric(Bov),18
2022-02-01,Hathras,UP86,Electric(Bov),6
2022-01-01,Hathras,UP86,Electric(Bov),9
2022-07-01,Hathras,UP86,Electric(Bov),7
2022-06-01,Hathras,UP86,Electric(Bov),11
2022-03-01,Hathras,UP86,Electric(Bov),16
2022-05-01,Hathras,UP86,Electric(Bov),21
2022-11-01,Hathras,UP86,Electric(Bov),45
2022-10-01,Hathras,UP86,Electric(Bov),36
2022-09-01,Hathras,UP86,Electric(Bov),29
2023-04-01,Hathras,UP86,Electric(Bov),57
2023-08-01,Hathras,UP86,Electric(Bov),117
2023-12-01,Hathras,UP86,Electric(Bov),164
2023-02-01,Hathras,UP86,Electric(Bov),38
2023-01-01,Hathras,UP86,Electric(Bov),36
2023-07-01,Hathras,UP86,Electric(Bov),115
2023-06-01,Hathras,UP86,Electric(Bov),74
2023-03-01,Hathras,UP86,Electric(Bov),39
2023-05-01,Hathras,UP86,Electric(Bov),97
2023-11-01,Hathras,UP86,Electric(Bov),142
2023-10-01,Hathras,UP86,Electric(Bov),137
2023-09-01,Hathras,UP86,Electric(Bov),132
2024-04-01,Hathras,UP86,Electric(Bov),86
2024-04-01,Hathras,UP86,Pure Ev,7
2024-02-01,Hathras,UP86,Electric(Bov),135
2024-01-01,Hathras,UP86,Electric(Bov),133
2024-03-01,Hathras,UP86,Electric(Bov),158
2024-05-01,Hathras,UP86,Electric(Bov),141
2024-05-01,Hathras,UP86,Pure Ev,23
2024-05-01,Hathras,UP86,Strong Hybrid Ev,1
2020-08-01,Jaunpur,UP62,Electric(Bov),12
2020-12-01,Jaunpur,UP62,Electric(Bov),12
2020-02-01,Jaunpur,UP62,Electric(Bov),30
2020-01-01,Jaunpur,UP62,Electric(Bov),81
2020-07-01,Jaunpur,UP62,Electric(Bov),10
2020-06-01,Jaunpur,UP62,Electric(Bov),9
2020-03-01,Jaunpur,UP62,Electric(Bov),36
2020-11-01,Jaunpur,UP62,Electric(Bov),18
2020-10-01,Jaunpur,UP62,Electric(Bov),6
2020-09-01,Jaunpur,UP62,Electric(Bov),13
2021-04-01,Jaunpur,UP62,Electric(Bov),14
2021-08-01,Jaunpur,UP62,Electric(Bov),28
2021-12-01,Jaunpur,UP62,Electric(Bov),73
2021-02-01,Jaunpur,UP62,Electric(Bov),1
2021-01-01,Jaunpur,UP62,Electric(Bov),3
2021-07-01,Jaunpur,UP62,Electric(Bov),105
2021-06-01,Jaunpur,UP62,Electric(Bov),10
2021-03-01,Jaunpur,UP62,Electric(Bov),15
2021-05-01,Jaunpur,UP62,Electric(Bov),9
2021-11-01,Jaunpur,UP62,Electric(Bov),42
2021-10-01,Jaunpur,UP62,Electric(Bov),25
2021-09-01,Jaunpur,UP62,Electric(Bov),35
2022-04-01,Jaunpur,UP62,Electric(Bov),68
2022-08-01,Jaunpur,UP62,Electric(Bov),83
2022-12-01,Jaunpur,UP62,Electric(Bov),82
2022-02-01,Jaunpur,UP62,Electric(Bov),61
2022-01-01,Jaunpur,UP62,Electric(Bov),83
2022-07-01,Jaunpur,UP62,Electric(Bov),88
2022-06-01,Jaunpur,UP62,Electric(Bov),70
2022-03-01,Jaunpur,UP62,Electric(Bov),39
2022-05-01,Jaunpur,UP62,Electric(Bov),95
2022-11-01,Jaunpur,UP62,Electric(Bov),170
2022-10-01,Jaunpur,UP62,Electric(Bov),119
2022-09-01,Jaunpur,UP62,Electric(Bov),122
2023-04-01,Jaunpur,UP62,Electric(Bov),148
2023-08-01,Jaunpur,UP62,Electric(Bov),176
2023-12-01,Jaunpur,UP62,Electric(Bov),316
2023-02-01,Jaunpur,UP62,Electric(Bov),158
2023-01-01,Jaunpur,UP62,Electric(Bov),128
2023-07-01,Jaunpur,UP62,Electric(Bov),178
2023-06-01,Jaunpur,UP62,Electric(Bov),140
2023-03-01,Jaunpur,UP62,Electric(Bov),259
2023-05-01,Jaunpur,UP62,Electric(Bov),181
2023-11-01,Jaunpur,UP62,Electric(Bov),276
2023-10-01,Jaunpur,UP62,Electric(Bov),216
2023-09-01,Jaunpur,UP62,Electric(Bov),203
2024-04-01,Jaunpur,UP62,Electric(Bov),294
2024-04-01,Jaunpur,UP62,Pure Ev,1
2024-02-01,Jaunpur,UP62,Electric(Bov),270
2024-01-01,Jaunpur,UP62,Electric(Bov),351
2024-03-01,Jaunpur,UP62,Electric(Bov),333
2024-05-01,Jaunpur,UP62,Electric(Bov),251
2024-05-01,Jaunpur,UP62,Pure Ev,26
2020-08-01,Jhansirto,UP93,Electric(Bov),3
2020-12-01,Jhansirto,UP93,Electric(Bov),3
2020-02-01,Jhansirto,UP93,Electric(Bov),2
2020-03-01,Jhansirto,UP93,Electric(Bov),3
2020-11-01,Jhansirto,UP93,Electric(Bov),3
2020-09-01,Jhansirto,UP93,Electric(Bov),5
2021-04-01,Jhansirto,UP93,Electric(Bov),1
2021-08-01,Jhansirto,UP93,Electric(Bov),6
2021-12-01,Jhansirto,UP93,Electric(Bov),49
2021-02-01,Jhansirto,UP93,Electric(Bov),7
2021-01-01,Jhansirto,UP93,Electric(Bov),9
2021-07-01,Jhansirto,UP93,Electric(Bov),8
2021-06-01,Jhansirto,UP93,Electric(Bov),1
2021-03-01,Jhansirto,UP93,Electric(Bov),2
2021-05-01,Jhansirto,UP93,Electric(Bov),2
2021-11-01,Jhansirto,UP93,Electric(Bov),34
2021-10-01,Jhansirto,UP93,Electric(Bov),22
2021-09-01,Jhansirto,UP93,Electric(Bov),38
2022-04-01,Jhansirto,UP93,Electric(Bov),71
2022-08-01,Jhansirto,UP93,Electric(Bov),73
2022-12-01,Jhansirto,UP93,Electric(Bov),108
2022-02-01,Jhansirto,UP93,Electric(Bov),15
2022-01-01,Jhansirto,UP93,Electric(Bov),53
2022-07-01,Jhansirto,UP93,Electric(Bov),63
2022-06-01,Jhansirto,UP93,Electric(Bov),32
2022-03-01,Jhansirto,UP93,Electric(Bov),73
2022-05-01,Jhansirto,UP93,Electric(Bov),48
2022-11-01,Jhansirto,UP93,Electric(Bov),114
2022-10-01,Jhansirto,UP93,Electric(Bov),149
2022-09-01,Jhansirto,UP93,Electric(Bov),79
2023-04-01,Jhansirto,UP93,Electric(Bov),158
2023-08-01,Jhansirto,UP93,Electric(Bov),300
2023-12-01,Jhansirto,UP93,Electric(Bov),531
2023-02-01,Jhansirto,UP93,Electric(Bov),61
2023-01-01,Jhansirto,UP93,Electric(Bov),68
2023-07-01,Jhansirto,UP93,Electric(Bov),189
2023-06-01,Jhansirto,UP93,Electric(Bov),172
2023-03-01,Jhansirto,UP93,Electric(Bov),150
2023-05-01,Jhansirto,UP93,Electric(Bov),260
2023-11-01,Jhansirto,UP93,Electric(Bov),425
2023-10-01,Jhansirto,UP93,Electric(Bov),384
2023-09-01,Jhansirto,UP93,Electric(Bov),313
2024-04-01,Jhansirto,UP93,Electric(Bov),366
2024-04-01,Jhansirto,UP93,Pure Ev,20
2024-04-01,Jhansirto,UP93,Strong Hybrid Ev,1
2024-02-01,Jhansirto,UP93,Electric(Bov),409
2024-01-01,Jhansirto,UP93,Electric(Bov),433
2024-03-01,Jhansirto,UP93,Electric(Bov),446
2024-03-01,Jhansirto,UP93,Pure Ev,3
2024-05-01,Jhansirto,UP93,Electric(Bov),313
2024-05-01,Jhansirto,UP93,Pure Ev,80
2024-05-01,Jhansirto,UP93,Strong Hybrid Ev,11
2020-04-01,Jpnagar,UP23,Electric(Bov),2
2020-08-01,Jpnagar,UP23,Electric(Bov),7
2020-12-01,Jpnagar,UP23,Electric(Bov),27
2020-02-01,Jpnagar,UP23,Electric(Bov),18
2020-01-01,Jpnagar,UP23,Electric(Bov),34
2020-07-01,Jpnagar,UP23,Electric(Bov),21
2020-06-01,Jpnagar,UP23,Electric(Bov),7
2020-03-01,Jpnagar,UP23,Electric(Bov),22
2020-11-01,Jpnagar,UP23,Electric(Bov),5
2020-10-01,Jpnagar,UP23,Electric(Bov),13
2020-09-01,Jpnagar,UP23,Electric(Bov),19
2021-04-01,Jpnagar,UP23,Electric(Bov),29
2021-08-01,Jpnagar,UP23,Electric(Bov),24
2021-12-01,Jpnagar,UP23,Electric(Bov),56
2021-02-01,Jpnagar,UP23,Electric(Bov),33
2021-01-01,Jpnagar,UP23,Electric(Bov),15
2021-07-01,Jpnagar,UP23,Electric(Bov),23
2021-06-01,Jpnagar,UP23,Electric(Bov),22
2021-03-01,Jpnagar,UP23,Electric(Bov),42
2021-05-01,Jpnagar,UP23,Electric(Bov),3
2021-11-01,Jpnagar,UP23,Electric(Bov),23
2021-10-01,Jpnagar,UP23,Electric(Bov),22
2021-09-01,Jpnagar,UP23,Electric(Bov),36
2022-04-01,Jpnagar,UP23,Electric(Bov),37
2022-08-01,Jpnagar,UP23,Electric(Bov),114
2022-12-01,Jpnagar,UP23,Electric(Bov),52
2022-02-01,Jpnagar,UP23,Electric(Bov),41
2022-01-01,Jpnagar,UP23,Electric(Bov),40
2022-07-01,Jpnagar,UP23,Electric(Bov),89
2022-06-01,Jpnagar,UP23,Electric(Bov),88
2022-03-01,Jpnagar,UP23,Electric(Bov),71
2022-05-01,Jpnagar,UP23,Electric(Bov),55
2022-11-01,Jpnagar,UP23,Electric(Bov),107
2022-10-01,Jpnagar,UP23,Electric(Bov),94
2022-09-01,Jpnagar,UP23,Electric(Bov),110
2023-04-01,Jpnagar,UP23,Electric(Bov),182
2023-08-01,Jpnagar,UP23,Electric(Bov),215
2023-12-01,Jpnagar,UP23,Electric(Bov),126
2023-02-01,Jpnagar,UP23,Electric(Bov),137
2023-01-01,Jpnagar,UP23,Electric(Bov),189
2023-07-01,Jpnagar,UP23,Electric(Bov),173
2023-06-01,Jpnagar,UP23,Electric(Bov),193
2023-03-01,Jpnagar,UP23,Electric(Bov),164
2023-05-01,Jpnagar,UP23,Electric(Bov),177
2023-11-01,Jpnagar,UP23,Electric(Bov),131
2023-10-01,Jpnagar,UP23,Electric(Bov),137
2023-09-01,Jpnagar,UP23,Electric(Bov),188
2024-04-01,Jpnagar,UP23,Electric(Bov),104
2024-04-01,Jpnagar,UP23,Pure Ev,1
2024-04-01,Jpnagar,UP23,Strong Hybrid Ev,1
2024-02-01,Jpnagar,UP23,Electric(Bov),112
2024-01-01,Jpnagar,UP23,Electric(Bov),125
2024-03-01,Jpnagar,UP23,Electric(Bov),162
2024-05-01,Jpnagar,UP23,Electric(Bov),125
2024-05-01,Jpnagar,UP23,Pure Ev,24
2024-05-01,Jpnagar,UP23,Strong Hybrid Ev,2
2020-08-01,Kannauj,UP74,Electric(Bov),6
2020-12-01,Kannauj,UP74,Electric(Bov),21
2020-02-01,Kannauj,UP74,Electric(Bov),3
2020-01-01,Kannauj,UP74,Electric(Bov),28
2020-07-01,Kannauj,UP74,Electric(Bov),5
2020-06-01,Kannauj,UP74,Electric(Bov),1
2020-03-01,Kannauj,UP74,Electric(Bov),2
2020-11-01,Kannauj,UP74,Electric(Bov),3
2020-10-01,Kannauj,UP74,Electric(Bov),7
2021-04-01,Kannauj,UP74,Electric(Bov),14
2021-08-01,Kannauj,UP74,Electric(Bov),5
2021-12-01,Kannauj,UP74,Electric(Bov),23
2021-02-01,Kannauj,UP74,Electric(Bov),23
2021-01-01,Kannauj,UP74,Electric(Bov),30
2021-07-01,Kannauj,UP74,Electric(Bov),15
2021-06-01,Kannauj,UP74,Electric(Bov),22
2021-03-01,Kannauj,UP74,Electric(Bov),46
2021-11-01,Kannauj,UP74,Electric(Bov),19
2021-10-01,Kannauj,UP74,Electric(Bov),14
2021-09-01,Kannauj,UP74,Electric(Bov),5
2022-04-01,Kannauj,UP74,Electric(Bov),31
2022-08-01,Kannauj,UP74,Electric(Bov),20
2022-12-01,Kannauj,UP74,Electric(Bov),33
2022-02-01,Kannauj,UP74,Electric(Bov),12
2022-01-01,Kannauj,UP74,Electric(Bov),33
2022-07-01,Kannauj,UP74,Electric(Bov),46
2022-06-01,Kannauj,UP74,Electric(Bov),38
2022-03-01,Kannauj,UP74,Electric(Bov),13
2022-05-01,Kannauj,UP74,Electric(Bov),19
2022-11-01,Kannauj,UP74,Electric(Bov),55
2022-10-01,Kannauj,UP74,Electric(Bov),35
2022-09-01,Kannauj,UP74,Electric(Bov),61
2023-04-01,Kannauj,UP74,Electric(Bov),42
2023-08-01,Kannauj,UP74,Electric(Bov),94
2023-12-01,Kannauj,UP74,Electric(Bov),144
2023-02-01,Kannauj,UP74,Electric(Bov),27
2023-01-01,Kannauj,UP74,Electric(Bov),32
2023-07-01,Kannauj,UP74,Electric(Bov),45
2023-06-01,Kannauj,UP74,Electric(Bov),66
2023-03-01,Kannauj,UP74,Electric(Bov),52
2023-05-01,Kannauj,UP74,Electric(Bov),48
2023-11-01,Kannauj,UP74,Electric(Bov),96
2023-10-01,Kannauj,UP74,Electric(Bov),84
2023-09-01,Kannauj,UP74,Electric(Bov),90
2024-04-01,Kannauj,UP74,Electric(Bov),111
2024-04-01,Kannauj,UP74,Pure Ev,1
2024-02-01,Kannauj,UP74,Electric(Bov),112
2024-01-01,Kannauj,UP74,Electric(Bov),131
2024-03-01,Kannauj,UP74,Electric(Bov),73
2024-05-01,Kannauj,UP74,Electric(Bov),106
2024-05-01,Kannauj,UP74,Pure Ev,10
2020-08-01,Kanpur Dehat,UP77,Electric(Bov),8
2020-12-01,Kanpur Dehat,UP77,Electric(Bov),9
2020-02-01,Kanpur Dehat,UP77,Electric(Bov),4
2020-01-01,Kanpur Dehat,UP77,Electric(Bov),5
2020-07-01,Kanpur Dehat,UP77,Electric(Bov),4
2020-06-01,Kanpur Dehat,UP77,Electric(Bov),2
2020-03-01,Kanpur Dehat,UP77,Electric(Bov),10
2020-11-01,Kanpur Dehat,UP77,Electric(Bov),1
2020-10-01,Kanpur Dehat,UP77,Electric(Bov),7
2020-09-01,Kanpur Dehat,UP77,Electric(Bov),10
2021-04-01,Kanpur Dehat,UP77,Electric(Bov),9
2021-08-01,Kanpur Dehat,UP77,Electric(Bov),10
2021-12-01,Kanpur Dehat,UP77,Electric(Bov),32
2021-02-01,Kanpur Dehat,UP77,Electric(Bov),12
2021-01-01,Kanpur Dehat,UP77,Electric(Bov),7
2021-07-01,Kanpur Dehat,UP77,Electric(Bov),25
2021-06-01,Kanpur Dehat,UP77,Electric(Bov),14
2021-03-01,Kanpur Dehat,UP77,Electric(Bov),11
2021-05-01,Kanpur Dehat,UP77,Electric(Bov),7
2021-11-01,Kanpur Dehat,UP77,Electric(Bov),13
2021-10-01,Kanpur Dehat,UP77,Electric(Bov),22
2021-09-01,Kanpur Dehat,UP77,Electric(Bov),18
2022-04-01,Kanpur Dehat,UP77,Electric(Bov),39
2022-08-01,Kanpur Dehat,UP77,Electric(Bov),36
2022-12-01,Kanpur Dehat,UP77,Electric(Bov),35
2022-02-01,Kanpur Dehat,UP77,Electric(Bov),28
2022-01-01,Kanpur Dehat,UP77,Electric(Bov),52
2022-07-01,Kanpur Dehat,UP77,Electric(Bov),73
2022-06-01,Kanpur Dehat,UP77,Electric(Bov),35
2022-03-01,Kanpur Dehat,UP77,Electric(Bov),33
2022-05-01,Kanpur Dehat,UP77,Electric(Bov),36
2022-11-01,Kanpur Dehat,UP77,Electric(Bov),60
2022-10-01,Kanpur Dehat,UP77,Electric(Bov),63
2022-09-01,Kanpur Dehat,UP77,Electric(Bov),42
2023-04-01,Kanpur Dehat,UP77,Electric(Bov),66
2023-08-01,Kanpur Dehat,UP77,Electric(Bov),130
2023-12-01,Kanpur Dehat,UP77,Electric(Bov),162
2023-02-01,Kanpur Dehat,UP77,Electric(Bov),80
2023-01-01,Kanpur Dehat,UP77,Electric(Bov),49
2023-07-01,Kanpur Dehat,UP77,Electric(Bov),92
2023-06-01,Kanpur Dehat,UP77,Electric(Bov),80
2023-03-01,Kanpur Dehat,UP77,Electric(Bov),69
2023-05-01,Kanpur Dehat,UP77,Electric(Bov),61
2023-11-01,Kanpur Dehat,UP77,Electric(Bov),132
2023-10-01,Kanpur Dehat,UP77,Electric(Bov),108
2023-09-01,Kanpur Dehat,UP77,Electric(Bov),83
2024-04-01,Kanpur Dehat,UP77,Electric(Bov),135
2024-04-01,Kanpur Dehat,UP77,Pure Ev,1
2024-04-01,Kanpur Dehat,UP77,Strong Hybrid Ev,1
2024-02-01,Kanpur Dehat,UP77,Electric(Bov),131
2024-01-01,Kanpur Dehat,UP77,Electric(Bov),155
2024-03-01,Kanpur Dehat,UP77,Electric(Bov),168
2024-05-01,Kanpur Dehat,UP77,Electric(Bov),115
2024-05-01,Kanpur Dehat,UP77,Pure Ev,7
2020-04-01,Kanpur Nagar,UP78,Electric(Bov),19
2020-08-01,Kanpur Nagar,UP78,Electric(Bov),173
2020-12-01,Kanpur Nagar,UP78,Electric(Bov),431
2020-02-01,Kanpur Nagar,UP78,Electric(Bov),358
2020-01-01,Kanpur Nagar,UP78,Electric(Bov),413
2020-07-01,Kanpur Nagar,UP78,Electric(Bov),182
2020-06-01,Kanpur Nagar,UP78,Electric(Bov),148
2020-03-01,Kanpur Nagar,UP78,Electric(Bov),249
2020-05-01,Kanpur Nagar,UP78,Electric(Bov),12
2020-11-01,Kanpur Nagar,UP78,Electric(Bov),533
2020-10-01,Kanpur Nagar,UP78,Electric(Bov),289
2020-09-01,Kanpur Nagar,UP78,Electric(Bov),279
2021-04-01,Kanpur Nagar,UP78,Electric(Bov),321
2021-08-01,Kanpur Nagar,UP78,Electric(Bov),541
2021-12-01,Kanpur Nagar,UP78,Electric(Bov),892
2021-02-01,Kanpur Nagar,UP78,Electric(Bov),504
2021-01-01,Kanpur Nagar,UP78,Electric(Bov),542
2021-07-01,Kanpur Nagar,UP78,Electric(Bov),524
2021-06-01,Kanpur Nagar,UP78,Electric(Bov),379
2021-03-01,Kanpur Nagar,UP78,Electric(Bov),565
2021-05-01,Kanpur Nagar,UP78,Electric(Bov),31
2021-11-01,Kanpur Nagar,UP78,Electric(Bov),876
2021-10-01,Kanpur Nagar,UP78,Electric(Bov),851
2021-09-01,Kanpur Nagar,UP78,Electric(Bov),673
2022-04-01,Kanpur Nagar,UP78,Electric(Bov),852
2022-08-01,Kanpur Nagar,UP78,Electric(Bov),989
2022-12-01,Kanpur Nagar,UP78,Electric(Bov),653
2022-02-01,Kanpur Nagar,UP78,Electric(Bov),674
2022-01-01,Kanpur Nagar,UP78,Electric(Bov),655
2022-07-01,Kanpur Nagar,UP78,Electric(Bov),859
2022-06-01,Kanpur Nagar,UP78,Electric(Bov),688
2022-03-01,Kanpur Nagar,UP78,Electric(Bov),758
2022-05-01,Kanpur Nagar,UP78,Electric(Bov),856
2022-11-01,Kanpur Nagar,UP78,Electric(Bov),1135
2022-10-01,Kanpur Nagar,UP78,Electric(Bov),1080
2022-09-01,Kanpur Nagar,UP78,Electric(Bov),1006
2023-04-01,Kanpur Nagar,UP78,Electric(Bov),1298
2023-08-01,Kanpur Nagar,UP78,Electric(Bov),1392
2023-12-01,Kanpur Nagar,UP78,Electric(Bov),1257
2023-02-01,Kanpur Nagar,UP78,Electric(Bov),885
2023-01-01,Kanpur Nagar,UP78,Electric(Bov),993
2023-07-01,Kanpur Nagar,UP78,Electric(Bov),1424
2023-06-01,Kanpur Nagar,UP78,Electric(Bov),1266
2023-03-01,Kanpur Nagar,UP78,Electric(Bov),1090
2023-05-01,Kanpur Nagar,UP78,Electric(Bov),1368
2023-11-01,Kanpur Nagar,UP78,Electric(Bov),1175
2023-10-01,Kanpur Nagar,UP78,Electric(Bov),1386
2023-09-01,Kanpur Nagar,UP78,Electric(Bov),1384
2024-04-01,Kanpur Nagar,UP78,Electric(Bov),921
2024-04-01,Kanpur Nagar,UP78,Pure Ev,14
2024-04-01,Kanpur Nagar,UP78,Strong Hybrid Ev,24
2024-02-01,Kanpur Nagar,UP78,Electric(Bov),930
2024-01-01,Kanpur Nagar,UP78,Electric(Bov),960
2024-03-01,Kanpur Nagar,UP78,Electric(Bov),1363
2024-03-01,Kanpur Nagar,UP78,Pure Ev,2
2024-03-01,Kanpur Nagar,UP78,Strong Hybrid Ev,14
2024-05-01,Kanpur Nagar,UP78,Electric(Bov),987
2024-05-01,Kanpur Nagar,UP78,Pure Ev,93
2024-05-01,Kanpur Nagar,UP78,Strong Hybrid Ev,22
2020-04-01,Kasganj(Kashi Ram Nagar),UP87,Electric(Bov),2
